ENTITY_CD,ENTITY_NAME,County,District Code,District Name,ACC_YEAR,ACCOUNTABILITYMEASURE,ACC_NAME
420807040003,LA FAYETTE JUNIOR-SENIOR HIGH SCHOOL,42,0807,Lafayette CSD,2015,High School MATH,Hispanic or Latino
420807040003,LA FAYETTE JUNIOR-SENIOR HIGH SCHOOL,42,0807,Lafayette CSD,2015,High School MATH,Limited English Proficient
420807040003,LA FAYETTE JUNIOR-SENIOR HIGH SCHOOL,42,0807,Lafayette CSD,2015,High School MATH,Migrant
420807040003,LA FAYETTE JUNIOR-SENIOR HIGH SCHOOL,42,0807,Lafayette CSD,2015,High School MATH,Multiracial
420901060000,BALDWINSVILLE CENTRAL SCHOOL DISTRICT,42,0901,Baldwinsville CSD,2015,High School MATH,Migrant
420901060007,CHARLES W BAKER HIGH SCHOOL,42,0901,Baldwinsville CSD,2015,High School MATH,Migrant
421001060000,FAYETTEVILLE-MANLIUS CENTRAL SCHOOL DISTRICT,42,1001,Fayetteville-Manlius CSD,2015,High School MATH,Migrant
421001060002,FAYETTEVILLE-MANLIUS SENIOR HIGH SCHOOL,42,1001,Fayetteville-Manlius CSD,2015,High School MATH,Migrant
421101060000,MARCELLUS CENTRAL SCHOOL DISTRICT,42,1101,Marcellus CSD,2015,High School MATH,American Indian or Alaska Native
421101060000,MARCELLUS CENTRAL SCHOOL DISTRICT,42,1101,Marcellus CSD,2015,High School MATH,Black or African American
421101060000,MARCELLUS CENTRAL SCHOOL DISTRICT,42,1101,Marcellus CSD,2015,High School MATH,Limited English Proficient
421101060000,MARCELLUS CENTRAL SCHOOL DISTRICT,42,1101,Marcellus CSD,2015,High School MATH,Migrant
421101060000,MARCELLUS CENTRAL SCHOOL DISTRICT,42,1101,Marcellus CSD,2015,High School MATH,Multiracial
421101060003,MARCELLUS HIGH SCHOOL,42,1101,Marcellus CSD,2015,High School MATH,American Indian or Alaska Native
421101060003,MARCELLUS HIGH SCHOOL,42,1101,Marcellus CSD,2015,High School MATH,Black or African American
421101060003,MARCELLUS HIGH SCHOOL,42,1101,Marcellus CSD,2015,High School MATH,Limited English Proficient
421101060003,MARCELLUS HIGH SCHOOL,42,1101,Marcellus CSD,2015,High School MATH,Migrant
421101060003,MARCELLUS HIGH SCHOOL,42,1101,Marcellus CSD,2015,High School MATH,Multiracial
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School MATH,All Students
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School MATH,General Education
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School MATH,Students with Disabilities
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School MATH,American Indian or Alaska Native
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School MATH,Asian or Native Hawaiian/Other Pacific Islander
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School MATH,Black or African American
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School MATH,Hispanic or Latino
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School MATH,White
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School MATH,Female
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School MATH,Male
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School MATH,English Proficient
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School MATH,Limited English Proficient
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School MATH,Economically Disadvantaged
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School MATH,Not Economically Disadvantaged
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School MATH,Migrant
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School MATH,Not Migrant
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School MATH,Multiracial
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School MATH,Not American Indian or Alaska Native
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School MATH,Not Asian or Pacific Islander
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School MATH,Not Black or African American
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School MATH,Not Hispanic or Latino
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School MATH,Not White
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,High School MATH,Not Multiracial
421201040000,ONONDAGA CENTRAL SCHOOL DISTRICT,42,1201,Onondaga CSD,2015,High School MATH,Asian or Native Hawaiian/Other Pacific Islander
421201040000,ONONDAGA CENTRAL SCHOOL DISTRICT,42,1201,Onondaga CSD,2015,High School MATH,Hispanic or Latino
421201040000,ONONDAGA CENTRAL SCHOOL DISTRICT,42,1201,Onondaga CSD,2015,High School MATH,Limited English Proficient
421201040000,ONONDAGA CENTRAL SCHOOL DISTRICT,42,1201,Onondaga CSD,2015,High School MATH,Migrant
421201040003,ONONDAGA SENIOR HIGH SCHOOL,42,1201,Onondaga CSD,2015,High School MATH,Asian or Native Hawaiian/Other Pacific Islander
421201040003,ONONDAGA SENIOR HIGH SCHOOL,42,1201,Onondaga CSD,2015,High School MATH,Hispanic or Latino
421201040003,ONONDAGA SENIOR HIGH SCHOOL,42,1201,Onondaga CSD,2015,High School MATH,Limited English Proficient
421201040003,ONONDAGA SENIOR HIGH SCHOOL,42,1201,Onondaga CSD,2015,High School MATH,Migrant
421501060000,LIVERPOOL CENTRAL SCHOOL DISTRICT,42,1501,Liverpool CSD,2015,High School MATH,Migrant
421501060011,LIVERPOOL HIGH SCHOOL,42,1501,Liverpool CSD,2015,High School MATH,Migrant
421601060000,SKANEATELES CENTRAL SCHOOL DISTRICT,42,1601,Skaneateles CSD,2015,High School MATH,American Indian or Alaska Native
421601060000,SKANEATELES CENTRAL SCHOOL DISTRICT,42,1601,Skaneateles CSD,2015,High School MATH,Black or African American
421601060000,SKANEATELES CENTRAL SCHOOL DISTRICT,42,1601,Skaneateles CSD,2015,High School MATH,Limited English Proficient
421601060000,SKANEATELES CENTRAL SCHOOL DISTRICT,42,1601,Skaneateles CSD,2015,High School MATH,Migrant
421601060000,SKANEATELES CENTRAL SCHOOL DISTRICT,42,1601,Skaneateles CSD,2015,High School MATH,Multiracial
421601060002,SKANEATELES SENIOR HIGH SCHOOL,42,1601,Skaneateles CSD,2015,High School MATH,American Indian or Alaska Native
421601060002,SKANEATELES SENIOR HIGH SCHOOL,42,1601,Skaneateles CSD,2015,High School MATH,Black or African American
421601060002,SKANEATELES SENIOR HIGH SCHOOL,42,1601,Skaneateles CSD,2015,High School MATH,Limited English Proficient
421601060002,SKANEATELES SENIOR HIGH SCHOOL,42,1601,Skaneateles CSD,2015,High School MATH,Migrant
421601060002,SKANEATELES SENIOR HIGH SCHOOL,42,1601,Skaneateles CSD,2015,High School MATH,Multiracial
421800010033,CORCORAN HIGH SCHOOL,42,1800,Syracuse City SD,2015,High School MATH,Migrant
421800010047,INSTITUTE OF TECHNOLOGY AT SYRACUSE CENTRAL,42,1800,Syracuse City SD,2015,High School MATH,Migrant
421800010049,FOWLER HIGH SCHOOL,42,1800,Syracuse City SD,2015,High School MATH,Migrant
421800010071,PUBLIC SERVICE LEADERSHIP ACADEMY AT FOWLER,42,1800,Syracuse City SD,2015,High School MATH,All Students
421800010071,PUBLIC SERVICE LEADERSHIP ACADEMY AT FOWLER,42,1800,Syracuse City SD,2015,High School MATH,Students with Disabilities
421800010071,PUBLIC SERVICE LEADERSHIP ACADEMY AT FOWLER,42,1800,Syracuse City SD,2015,High School MATH,American Indian or Alaska Native
421800010071,PUBLIC SERVICE LEADERSHIP ACADEMY AT FOWLER,42,1800,Syracuse City SD,2015,High School MATH,Asian or Native Hawaiian/Other Pacific Islander
421800010071,PUBLIC SERVICE LEADERSHIP ACADEMY AT FOWLER,42,1800,Syracuse City SD,2015,High School MATH,Black or African American
421800010071,PUBLIC SERVICE LEADERSHIP ACADEMY AT FOWLER,42,1800,Syracuse City SD,2015,High School MATH,Hispanic or Latino
421800010071,PUBLIC SERVICE LEADERSHIP ACADEMY AT FOWLER,42,1800,Syracuse City SD,2015,High School MATH,White
421800010071,PUBLIC SERVICE LEADERSHIP ACADEMY AT FOWLER,42,1800,Syracuse City SD,2015,High School MATH,Limited English Proficient
421800010071,PUBLIC SERVICE LEADERSHIP ACADEMY AT FOWLER,42,1800,Syracuse City SD,2015,High School MATH,Economically Disadvantaged
421800010071,PUBLIC SERVICE LEADERSHIP ACADEMY AT FOWLER,42,1800,Syracuse City SD,2015,High School MATH,Multiracial
421800860854,SYRACUSE ACADEMY OF SCIENCE CHARTER SCHOOL,42,1800,Syracuse City SD,2015,High School MATH,American Indian or Alaska Native
421800860854,SYRACUSE ACADEMY OF SCIENCE CHARTER SCHOOL,42,1800,Syracuse City SD,2015,High School MATH,Migrant
421902040000,TULLY CENTRAL SCHOOL DISTRICT,42,1902,Tully CSD,2015,High School MATH,American Indian or Alaska Native
421902040000,TULLY CENTRAL SCHOOL DISTRICT,42,1902,Tully CSD,2015,High School MATH,Limited English Proficient
421902040000,TULLY CENTRAL SCHOOL DISTRICT,42,1902,Tully CSD,2015,High School MATH,Migrant
421902040000,TULLY CENTRAL SCHOOL DISTRICT,42,1902,Tully CSD,2015,High School MATH,Multiracial
421902040001,TULLY JUNIOR-SENIOR HIGH SCHOOL,42,1902,Tully CSD,2015,High School MATH,American Indian or Alaska Native
421902040001,TULLY JUNIOR-SENIOR HIGH SCHOOL,42,1902,Tully CSD,2015,High School MATH,Limited English Proficient
421902040001,TULLY JUNIOR-SENIOR HIGH SCHOOL,42,1902,Tully CSD,2015,High School MATH,Migrant
421902040001,TULLY JUNIOR-SENIOR HIGH SCHOOL,42,1902,Tully CSD,2015,High School MATH,Multiracial
